OBJECTID,Inventory_,Species,DBH,Condition,TreeHeight,CrownWidth,CrownWid_1,CollectedB,Notes,CrownBaseH,GlobalID,StaffRevie,created_us,created_da,last_edite,last_edi_1,UserID,Structural,Carbon_Sto,Carbon_S_1,Carbon_Seq,Carbon_S_2,Stormwater,Stormwat_1,Pollution_,Pollutio_1,Total_Annu,Family,Genus,Common_nam,Genus_spec,Functional,Size,Native,Edible,Nuisance,Origin,Species_fa,Date_Inven,Site_Type,Site_Width,Wires,Site_devel,Site_Size,Address,Neighborho,Collected_,Planted_By,Plant_Date,Scientific,Common,Species_De,layer,path,treeID,crownArea,ndvi_count,ndvi_mean,ndvi_media,ndvi_stdev,ndvi_min,ndvi_max,ndvi_range,ndvi_varia,objectid_2,inventory,species.x,dbh_2,condition_2,tree_heigh,crown_widt,crown_wid_,collected__2,crown_base,created_da_2,last_edi_1_2,user_id,structural_2,carbon_sto_2,carbon_s_1_2,carbon_seq_2,carbon_s_2_2,stormwater_2,stormwat_1_2,pollution,pollutio_1_2,total_annu_2,family_2,genus_2,common_nam_2,genus_spec_2,field_1_1,site_type_2,site_width_2,wires_2,site_devel_2,site_size_2,address_2,neighborho_2,layer_2,tree_id,x,y,column_1,date,tree_id_nu,species.y,maple_coni,flourescen,start_time,neigborhoo,n_typology,location,street_par,height_m,height_spe,dbh_cm,dbh_specie,canopy_bas,crown_wi_1,cr_wdth_sp,percent_de,scorch_lev,evidence_o,buildings,paved_perc,nn_ne_dist,nn_ne_dbh,comp_4_qua,nn_ne_spec,nn_se_dist,nn_se_dbh,nn_se_spec,nn_sw_dist,nn_sw_dbh,nn_sw_spec,nn_nw_dist,nn_nw_dbh,nn_nw_spec,avg_chl,avg_chl_sp,avg_fv_fm,avg_fv_fm_,avg_fo,avg_fo_spe,avg_fm,avg_fm_spe,avg_porom,avg_porom_,avg_por_le,avg_por_ai,cloudy_cle,health_rat
"276750",2018/07/19,PSME,30.100000000000001,Fair,"116","30","30",volunteer,,"3",{B655A573-D42B-4694-A377-B246B83B90A5},N,TL,2018/07/19,PKJOSHUA,2020/12/17,"7676",6765.300000000000182,2026.099999999999909,131.419999999999987,28.600000000000001,1.860000000000000,58.299999999999997,3.900000000000000,7.080000000000000,15.699999999999999,12.840000000000000,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","320",486.000000000000000,6.000000000000000,0.476504728198051,0.479352250695229,0.042852176835546,0.407883048057556,0.537590622901917,0.129707574844360,0.001836309059545,"276750",7/19/18,PSME,30.100000000000001,Fair,"116","30","30",volunteer,"3",7/19/18,12/17/20,"7676","6765.3","2026.1","131.42","28.6","1.86","58.3","3.9","7.08","15.7","12.84",Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,NA,NA,NA,NA,NA,NA,NA,Eastmoreland,parktrees,DF7,-122.636228099999997,45.479108310000001,"21",7/19/2021,DF7,DF,Conifer,regular,01:50:00.000,Eastmoreland,4. H+C investment,Rhody garden,P,30.000000000000000,"0.58045977","78",NA,2.000000000000000,"6","-1.551451187","5",2 minor,y,n,"5","1.5","69",5640.563250000000153,DF,"2.5","70",DF,"2","64",DF,n,n,n,"42.36666667","3.656666667","0.8203333333","0.422764227","225.6666667","225.6666667","1275.666667","0.783462532","114.1333333","-0.145830822","31.03333333","31.26666667",sunny,good
"277538",2018/07/19,ACMA,35.000000000000000,Fair,"60","29","40",staff,,"0",{4A43FF3F-C367-46F3-92F8-E745AFAF6AE7},N,lizzie.sords,2018/07/19,PKJOSHUA,2020/12/17,"7303",11454.090000000000146,5677.399999999999636,368.259999999999991,69.200000000000003,4.490000000000000,55.500000000000000,3.710000000000000,6.740000000000000,14.900000000000000,14.940000000000000,Sapindaceae,Acer,bigleaf maple,Acer macrophyllum,BD,L,Yes,,,"North America - Oregon and Washington west of the Cascades, northern California, and British Columbia, Canada","Name comes from the large five-lobed leaves, much larger than any other maple species.",,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","347",1539.000000000000000,18.000000000000000,0.462020431955655,0.460546344518661,0.025226142961405,0.417321324348450,0.517080068588257,0.099758744239807,0.000636358288709,"277538",7/19/18,ACMA,35.000000000000000,Fair,"60","29","40",staff,"0",7/19/18,12/17/20,"7303","11454.09","5677.4","368.26","69.2","4.49","55.5","3.71","6.74","14.9","14.94",Sapindaceae,Acer,bigleaf maple,Acer macrophyllum,NA,NA,NA,NA,NA,NA,NA,Eastmoreland,parktrees,BM7,-122.636558600000001,45.480000519999997,"23",7/19/2021,BM7,BLM,Maple,regular,02:47:00.000,Eastmoreland,4. H+C investment,Rhody garden,P,17.399999999999999,"1.004889976","95.5",NA,1.500000000000000,"11","-0.264270613","20",3 moderate,y,n,"20","2","21",424.979502099999991,rhody,"1.5","14.5",rhody,"5","11",rhody,"4","25",rhody,"37.23333333","-0.836757991","0.815","1.117647059","227.3333333","227.3333333","1232.666667","1.459979737","159.5666667","-0.762800902","29.06666667","29.3",sunny,poor
"13125",2017/06/29,THPL,8.800000000000002,Fair,"30","15","16",volunteer,,"5",{C98A3487-8AAE-4148-8D5F-7C08452EC9D0},,JRAMSEY,2017/06/29,PKJOSHUA,2020/12/17,"497",554.200000000000045,59.100000000000001,3.840000000000000,1.700000000000000,0.110000000000000,13.900000000000000,0.930000000000000,1.680000000000000,3.700000000000000,2.720000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,Yes,,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.",,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","355",1098.000000000000000,11.000000000000000,0.629453545266932,0.635751545429230,0.013263378644090,0.598812222480774,0.651982426643372,0.053170204162598,0.000175917213057,"13125",6/29/17,THPL,8.800000000000002,Fair,"30","15","16",volunteer,"5",6/29/17,12/17/20,"497","554.2","59.1","3.84","1.7","0.11","13.9","0.93","1.68","3.7","2.72",Cupressaceae,Thuja,western redcedar,Thuja plicata,NA,NA,NA,NA,NA,NA,NA,Eastmoreland,parktrees,WRC1,-122.626056500000004,45.472769939999999,"5",7/7/2021,WRC1,WRC,Conifer,regular,10:30:00.000,Eastmoreland,4. H+C investment,Berkely Park,P,10.600000000000000,"-1.282136895","23",NA,1.000000000000000,"5","-1.730769231","0",3 moderate,n,n,"30","4","95, compound 4",2256.410214999999880,magnolia,na,na,na,"8","133",maple,"13.4","73.5, compound 4",madrone,"26.13333333","0.256308101","0.8246666667","0.693333334","214","214","1223.666667","0.927187961","269.5666667","2.140568549","19.9","20.13333333",cloudy,fair
"13133",2017/06/29,ACPL,10.300000000000001,Fair,"39","36","33",volunteer,,"7",{38A9D3BE-317B-48EB-A829-BB1C626BD938},,JRAMSEY,2017/06/29,PKJOSHUA,2020/12/17,"505",1421.369999999999891,408.800000000000011,26.520000000000000,16.800000000000001,1.090000000000000,51.700000000000003,3.460000000000000,6.280000000000000,13.900000000000000,10.830000000000000,Sapindaceae,Acer,Norway maple,Acer platanoides,BD,M,No,,Yes,"Europe - from Scandinavia and western Europe (but not the British Isles) east to Ukraine, Russia, Georgia, Armenia, Turkey and Iran",Most common street tree in Portland. Pull a leaf off and milky white sap emits from the leaf stem. Yellow catkin flowers in spring before leaves.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","374",855.000000000000000,12.000000000000000,0.570072998603185,0.570183634757996,0.013412439067298,0.549810349941254,0.597225248813629,0.047414898872375,0.000179893521734,"13133",6/29/17,ACPL,10.300000000000001,Fair,"39","36","33",volunteer,"7",6/29/17,12/17/20,"505","1421.37","408.8","26.52","16.8","1.09","51.7","3.46","6.28","13.9","10.83",Sapindaceae,Acer,Norway maple,Acer platanoides,NA,NA,NA,NA,NA,NA,NA,Eastmoreland,parktrees,NM1,-122.625296000000006,45.473353359999997,"4",7/6/2021,NM1,Norway,Maple,regular,02:23:00.000,Eastmoreland,4. H+C investment,Berkely Park,P,12.000000000000000,"0.12654321","33",NA,2.000000000000000,"12.7","0.594332588","0",1 no,n,n,"10","14.8","66",1229.498448000000053,bigleaf,"10.8","27",norway,"19","126",Bigleaf,"20.8","87.5",DF,"47.2","1.039840637","0.823","0.946428571",NA,NA,NA,NA,"218.2","0.17966198",NA,NA,sunny,NA
"13063",2017/06/29,ACMA,39.100000000000001,Fair,"77","66","52",volunteer,,"6",{0FD58A09-7F90-41A3-B879-743EB453F559},,JRAMSEY,2017/06/29,PKJOSHUA,2020/12/17,"541",13669.680000000000291,7279.199999999999818,472.160000000000025,79.400000000000006,5.150000000000000,147.699999999999989,9.869999999999999,17.940000000000001,39.700000000000003,32.969999999999999,Sapindaceae,Acer,bigleaf maple,Acer macrophyllum,BD,L,Yes,,,"North America - Oregon and Washington west of the Cascades, northern California, and British Columbia, Canada","Name comes from the large five-lobed leaves, much larger than any other maple species.",,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","380",4014.000000000000000,43.000000000000000,0.621827269709388,0.629820764064789,0.023261078948215,0.563435733318329,0.652995884418488,0.089560151100159,0.000541077793835,"13063",6/29/17,ACMA,39.100000000000001,Fair,"77","66","52",volunteer,"6",6/29/17,12/17/20,"541","13669.68","7279.2","472.16","79.4","5.15","147.7","9.87","17.94","39.7","32.97",Sapindaceae,Acer,bigleaf maple,Acer macrophyllum,NA,NA,NA,NA,NA,NA,NA,Eastmoreland,parktrees,BM2,-122.624199700000005,45.472799530000003,"2",7/6/2021,BM2,BLM,Maple,regular,01:12:00.000,Eastmoreland,4. H+C investment,Berkely Park,P,21.600000000000001,"2.031784841","99.5",NA,2.500000000000000,"21.6","1.976744186","0",1 no,y,y,"0","11.8","89.5",892.817112599999973,oak,"12.4",~50 (inaccessable),maple,na,na,na,"11.8","55",oak,"42.2","0.01369863","0.7866666667","0.284313726",NA,NA,NA,NA,"656.3666667","3.842742808",NA,NA,sunny,NA
"13084",2017/06/29,ACMA,49.600000000000001,Fair,"88","81","81",volunteer,,"7",{A7D8AE08-9FA7-45D1-A1BD-6963B077C223},,JRAMSEY,2017/06/29,PKJOSHUA,2020/12/17,"477",18719.799999999999272,12412.299999999999272,805.110000000000014,106.700000000000003,6.920000000000000,270.100000000000023,18.059999999999999,32.810000000000002,72.700000000000003,57.789999999999999,Sapindaceae,Acer,bigleaf maple,Acer macrophyllum,BD,L,Yes,,,"North America - Oregon and Washington west of the Cascades, northern California, and British Columbia, Canada","Name comes from the large five-lobed leaves, much larger than any other maple species.",,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","384",3339.000000000000000,34.000000000000000,0.602419255410924,0.611445754766464,0.034533277780373,0.537061512470245,0.653656065464020,0.116594552993774,0.001192547274256,"13084",6/29/17,ACMA,49.600000000000001,Fair,"88","81","81",volunteer,"7",6/29/17,12/17/20,"477","18719.8","12412.3","805.11","106.7","6.92","270.1","18.06","32.81","72.7","57.79",Sapindaceae,Acer,bigleaf maple,Acer macrophyllum,NA,NA,NA,NA,NA,NA,NA,Eastmoreland,parktrees,BM1,-122.623825699999998,45.472869910000000,"1",7/6/2021,BM1,BLM,Maple,regular,11:52:00.000,Eastmoreland,4. H+C investment,Berkely Park,P,22.399999999999999,NA,"128",NA,2.000000000000000,"23",NA,"0",1 no,y,n,"10","21","88",1851.500058000000081,oak,"10","85.5",oak,"7","87",oak,"22.5","63",plum,"46.76666667",NA,"0.756",NA,NA,NA,NA,NA,"273.1666667",NA,NA,NA,sunny,NA
"13081",2017/06/29,PSME,41.500000000000000,Fair,"136","51","41",volunteer,,"8",{401F6257-2836-4FC7-9830-62FA40DB72F2},,JRAMSEY,2017/06/29,PKJOSHUA,2020/12/17,"474",11821.319999999999709,3881.099999999999909,251.740000000000009,41.600000000000001,2.700000000000000,124.700000000000003,8.340000000000000,15.140000000000001,33.500000000000000,26.180000000000000,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","397",2862.000000000000000,28.000000000000000,0.529441912259374,0.542698323726654,0.028708008790276,0.440913796424866,0.566655635833740,0.125741839408875,0.000824149768703,"13081",6/29/17,PSME,41.500000000000000,Fair,"136","51","41",volunteer,"8",6/29/17,12/17/20,"474","11821.32","3881.1","251.74","41.6","2.7","124.7","8.34","15.14","33.5","26.18",Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,NA,NA,NA,NA,NA,NA,NA,Eastmoreland,parktrees,DF2,-122.625620400000003,45.472785930000001,"6",7/7/2021,DF2,DF,Conifer,regular,11:25:00.000,Eastmoreland,4. H+C investment,Berkely Park,P,41.000000000000000,"1.844827586","108.5",NA,2.000000000000000,"14.5","0.691292876","5",1 no,y,n,"5","3","18",3061.291815999999926,spruce,"13.8",~100 (inaccessable),BLM,"4","93",Doug,"13.4","110",Doug,"21.33333333","0.651904762","0.835","0.780487805","234","234","1419.666667","1.553310167","363.4","2.8591922849999998","19.63333333","19.83333333",very cloudy,fair
"13106",2017/06/29,PSME,38.500000000000000,Fair,"117","49","46",volunteer,,"6",{5F478ABA-27CC-48A9-B00A-125B75EF5A86},,JRAMSEY,2017/06/29,PKJOSHUA,2020/12/17,"520",10573.409999999999854,3376.900000000000091,219.039999999999992,38.100000000000001,2.470000000000000,133.000000000000000,8.890000000000002,16.149999999999999,35.799999999999997,27.510000000000002,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","404",1665.000000000000000,18.000000000000000,0.528979318009483,0.535657733678818,0.037276994913874,0.463166564702988,0.584550678730011,0.121384114027023,0.001389574349809,"13106",6/29/17,PSME,38.500000000000000,Fair,"117","49","46",volunteer,"6",6/29/17,12/17/20,"520","10573.41","3376.9","219.04","38.1","2.47","133","8.890000000000002","16.15","35.8","27.51",Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,NA,NA,NA,NA,NA,NA,NA,Eastmoreland,parktrees,DF1,-122.625053899999997,45.472863099999998,"3",7/6/2021,DF1,DF,Conifer,regular,01:55:00.000,Eastmoreland,4. H+C investment,Berkely Park,P,37.600000000000001,"1.454022989","100",NA,2.500000000000000,"15.5","0.955145119","0",1 no,y,n,"0","5","121.5",4119.085482000000411,DF,"10.4","97",oak,"16.8","96",Bigleaf,"11.8","99.5",DF,"15","-0.252857143","0.8396666667","0.894308944",NA,NA,NA,NA,"331.1666667","2.470604782",NA,NA,sunny,NA
"104661",2017/08/30,PSME,20.600000000000001,Fair,"102","35","21",staff,,"12",{C1F8F704-28D9-4F17-B523-975379FB6592},,catherine.clark@portlandoregon.gov,2017/08/30,PKJOSHUA,2020/12/17,"2525",3221.010000000000218,934.899999999999977,60.640000000000001,17.800000000000001,1.160000000000000,50.799999999999997,3.400000000000000,6.170000000000000,13.699999999999999,10.720000000000001,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","421",1377.000000000000000,17.000000000000000,0.476985742064083,0.499896258115768,0.050181634967684,0.333874106407166,0.522166788578033,0.188292682170868,0.002518196488030,"104661",8/30/17,PSME,20.600000000000001,Fair,"102","35","21",staff,"12",8/30/17,12/17/20,"2525","3221.01","934.9","60.64","17.8","1.16","50.8","3.4","6.17","13.7","10.72",Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,NA,NA,NA,NA,NA,NA,NA,Lents,parktrees,DF9,-122.572042400000001,45.488347970000000,"27",7/22/2021,DF9,DF,Conifer,low,10:55:00.000,Lents,2. H disin. C investment,Lents park,P,36.000000000000000,"1.270114943","90",NA,1.000000000000000,"14","0.559366755","25",2 minor,y,n,"10","10.8","98",2082.892836999999872,DF,"134","56",Doug,"12","34.5",Elm,"4","81",Doug,"14.36666667","-0.343333333","0.6906666667","-2.739837398","199.6666667","199.6666667","644.6666667","-2.589967032","116.9333333","-0.112075548","21.96666667","22.26666667",NA,fair
"107061",2017/08/31,ACPL,21.399999999999999,Fair,"48","51","38",staff,,"6",{562FB311-0915-4088-8D82-FA276E28ECBA},,lizzie.sords@portlandoregon.gov,2017/08/31,PKJOSHUA,2020/12/17,"2584",5618.560000000000400,2124.599999999999909,137.810000000000002,42.299999999999997,2.750000000000000,87.000000000000000,5.820000000000000,10.570000000000000,23.399999999999999,19.129999999999999,Sapindaceae,Acer,Norway maple,Acer platanoides,BD,M,No,,Yes,"Europe - from Scandinavia and western Europe (but not the British Isles) east to Ukraine, Russia, Georgia, Armenia, Turkey and Iran",Most common street tree in Portland. Pull a leaf off and milky white sap emits from the leaf stem. Yellow catkin flowers in spring before leaves.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","434",2871.000000000000000,29.000000000000000,0.518176114764707,0.526250600814819,0.047067426440536,0.422827720642090,0.579644083976746,0.156816363334656,0.002215342631735,"107061",8/31/17,ACPL,21.399999999999999,Fair,"48","51","38",staff,"6",8/31/17,12/17/20,"2584","5618.56","2124.6","137.81","42.3","2.75","87","5.82","10.57","23.4","19.13",Sapindaceae,Acer,Norway maple,Acer platanoides,NA,NA,NA,NA,NA,NA,NA,Lents,parktrees,NM7,-122.569130599999994,45.487981679999997,"30",7/22/2021,NM7,Norway,Maple,low,11:59:00.000,Lents,2. H disin. C investment,Lents park,P,15.000000000000000,"1.052469136","57",NA,1.500000000000000,"12.5","0.579418345","0",4 heavy,y,y,"30","18.4","38.5",756.982054899999980,cedar,"9.8","60.5",norway maple,"21.4","37.5",spruce,"12","73",norway maple,"34.26666667","-1.536520584","0.6233333333","-2.61904762","234.6666667","234.6666667","625.6666667","-1.903664236","53.3","-0.991336458","23.9","24.1",NA,fair
"109463",2017/09/01,THPL,40.200000000000003,Fair,"75","42","51",staff,,"4",{594C5240-1F44-4482-8941-96EB216FBAAC},,catherine.clark@portlandoregon.gov,2017/09/01,PKJOSHUA,2020/12/17,"3257",11287.809999999999491,2659.199999999999818,172.490000000000009,27.399999999999999,1.780000000000000,134.699999999999989,9.000000000000000,16.359999999999999,36.200000000000003,27.140000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,Yes,,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.",,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","445",1503.000000000000000,16.000000000000000,0.452329700812697,0.450947701931000,0.031454159427294,0.409547895193100,0.509445250034332,0.099897354841232,0.000989364145278,"109463",9/1/17,THPL,40.200000000000003,Fair,"75","42","51",staff,"4",9/1/17,12/17/20,"3257","11287.81","2659.2","172.49","27.4","1.78","134.7","9","16.36","36.2","27.14",Cupressaceae,Thuja,western redcedar,Thuja plicata,NA,NA,NA,NA,NA,NA,NA,Lents,parktrees,WRC7,-122.571502699999996,45.487483330000003,"29",7/22/2021,WRC7,WRC,Conifer,regular,11:40:00.000,Lents,2. H disin. C investment,Lents park,P,23.000000000000000,"0.787979967","104.5",NA,1.000000000000000,"15","1.765734266","0",4 heavy,y,n,"0",n,n,2223.569594000000052,n,n,n,n,"22.4","86",wrc,"6","122.5",doug,"20.13333333","-0.341301461","0.8036666667","0.273333334","205","205","1046","-0.032238903","109.3","-0.145037079","22.76666667","23.03333333",NA,fair
"110658",2017/09/01,THPL,46.000000000000000,Fair,"83","36","43",staff,,"4",{AB742CA3-A589-42FA-A4B4-AFF2DE1EB794},,catherine.clark@portlandoregon.gov,2017/09/01,PKJOSHUA,2020/12/17,"2628",13582.520000000000437,3347.199999999999818,217.110000000000014,32.200000000000003,2.090000000000000,101.099999999999994,6.760000000000000,12.279999999999999,27.199999999999999,21.129999999999999,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,Yes,,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.",,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","446",1251.000000000000000,15.000000000000000,0.433431984980901,0.434244632720947,0.036554715408802,0.369859665632248,0.494689226150513,0.124829560518265,0.001336247218618,"110658",9/1/17,THPL,46.000000000000000,Fair,"83","36","43",staff,"4",9/1/17,12/17/20,"2628","13582.52","3347.2","217.11","32.2","2.09","101.1","6.76","12.28","27.2","21.13",Cupressaceae,Thuja,western redcedar,Thuja plicata,NA,NA,NA,NA,NA,NA,NA,Lents,parktrees,WRC6,-122.571507800000006,45.487643919999996,"28",7/22/2021,WRC6,WRC,Conifer,mod,11:18:00.000,Lents,2. H disin. C investment,Lents park,P,24.800000000000001,"1.088480801",NA,NA,1.000000000000000,"13","1.066433566","0",3 moderate,y,n,"0",n,n,2679.808579999999893,n,"5","122.5",Df,"18","86",wrc,n,n,n,"27","0.342629482","0.715","-1.5","210.6666667","210.6666667","757","-1.592882601","148.7333333","0.417332192","22.36666667","22.56666667",NA,fair
"419197",2018/10/01,ACPL,18.600000000000001,Fair,"38","42","42",staff,,"5",{1D807143-2EC9-44CA-8575-F77285C4264F},,ben.rushakoff,2018/10/01,PKJOSHUA,2020/12/17,"13059",4282.600000000000364,1548.400000000000091,100.439999999999998,35.399999999999999,2.300000000000000,77.500000000000000,5.180000000000000,9.410000000000000,20.899999999999999,16.890000000000001,Sapindaceae,Acer,Norway maple,Acer platanoides,BD,M,No,,Yes,"Europe - from Scandinavia and western Europe (but not the British Isles) east to Ukraine, Russia, Georgia, Armenia, Turkey and Iran",Most common street tree in Portland. Pull a leaf off and milky white sap emits from the leaf stem. Yellow catkin flowers in spring before leaves.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","449",1017.000000000000000,11.000000000000000,0.472766719081185,0.474143326282501,0.016529725536069,0.444748401641846,0.498329609632492,0.053581207990646,0.000273231826298,"419197",10/1/18,ACPL,18.600000000000001,Fair,"38","42","42",staff,"5",10/1/18,12/17/20,"13059","4282.6","1548.4","100.44","35.4","2.3","77.5","5.18","9.41","20.9","16.89",Sapindaceae,Acer,Norway maple,Acer platanoides,NA,NA,NA,NA,NA,NA,NA,Powellhurst-Gilbert,parktrees,NM12,-122.543222999999998,45.487137609999998,"43",7/27/2021,NM12,Norway,Maple,low,01:04:00.000,Powellhurst,1. H+C disinvestment,Raymond park,P,10.600000000000000,"-0.305555556","46.5",NA,2.000000000000000,"10.5","0.430275913","5",1 no,n,n,"5","10.4","29.5",65.718518630000005,pine,n,n,n,n,n,n,n,n,n,"47.3","1.059760956","0.6576666667","-2.00595238","219","219","745","-1.234380258","104.9333333","-0.624674525","29.86666667","30.06666667",sun,fair
